"id","sector","interaction_date","interaction_subject","theme","company_id","investment_project_id","communication_channel","company_export_id","created_on","interaction_link","interaction_kind","modified_on","net_company_receipt","interaction_notes","service_delivery_status","service_delivery","policy_feedback_notes","policy_areas","policy_issue_types","were_countries_discussed","related_trade_agreement_names","export_barrier_type_names","export_barrier_notes","dbt_initiative","export_challenge_type","interaction_type"
"68dfef8d-076f-45be-9823-65e60c88c1d5","Energy : Renewable energy : Marine and tidal","2026-10-30","Due diligence questions","other","f798888a-db2f-43ac-a7b7-eff662db978d","","","","2026-01-19T14:44:15.125193","http://somedomain.com/68dfef8d-076f-45be-9823-65e60c88c1d5","interaction","2026-02-05T14:44:15.125193","500","Strategy serve military. Condition letter this on real exist all deep. Left case whom time teacher window.
True face data south understand.
Experience career near teach order rich.","","Trade - Enquiry","Third explain knowledge camera building. Writer trouble best source no. Seem put politics. Morning TV crime prove lay.","['']","['']","false","['']","","","","","Referral"
"8cc26280-f8fd-4ef9-9434-f4c7df1a23f4","Creative industries","2026-03-30","Export support briefing","export","4370624e-ee03-426f-a2ab-4ac0fe8abcd0","","","","2025-03-22T14:44:15.125305","http://somedomain.com/8cc26280-f8fd-4ef9-9434-f4c7df1a23f4","interaction","2026-02-05T14:44:15.125305","500","Identify room nation remain not military size rest. Until effort I free.
Keep offer college good. Film investment now voice professor cut keep. Design everyone fish white charge system level.","","Trade - Enquiry","Itself ago could something continue field bill within. Eat resource watch garden power series much.
Religious PM stand visit few eat exactly.","['']","['']","","['']","","","","",""
"55fac09f-e6f1-4d61-945e-d8fc727ac6db","Technology and smart cities : Software : Software as a service","2024-08-07","Follow-up on proposal","other","6d0bfeed-e4ce-4aff-919a-df23532e166d","","Face to Face","","2025-07-06T14:44:15.125397","http://somedomain.com/55fac09f-e6f1-4d61-945e-d8fc727ac6db","interaction","2026-02-05T14:44:15.125397","250","Tonight else out listen body. Many meet individual. Decision any bill fight.","","Onward Referral","Available measure evidence forget wife occur story. Particularly suffer practice item.
Make inside face. Bar ago loss whether.","['']","['']","","['']","","","","","Contact - inbound"
"c55c4340-2ace-4cda-9334-e90c221c0f58","Advanced engineering","2026-12-23","UK expansion discussion","other","d59399d7-7434-45f9-a588-5cce8fe9ab2f","","Face to Face","","2025-02-12T14:44:15.125507","http://somedomain.com/c55c4340-2ace-4cda-9334-e90c221c0f58","interaction","2026-02-05T14:44:15.125507","100","Option deep history need affect easy. Experience per nature institution machine hold. Adult man natural become former.","Offered","Export win","Strategy network condition follow. Foot there third owner describe.
Civil start give. Site like parent especially. Those different rate free whatever where firm mind. Child challenge may simply.","['']","['']","true","['']","","","","","Referral"
"6173a60d-933b-435f-84da-cfabcbb434bb","Energy : Renewable energy : Marine and tidal","2026-03-23","Export support briefing","other","f798888a-db2f-43ac-a7b7-eff662db978d","","","70078945-54fa-49e8-bd48-3e287dd129a1","2025-09-15T14:44:15.125629","http://somedomain.com/6173a60d-933b-435f-84da-cfabcbb434bb","interaction","2026-02-05T14:44:15.125629","","Organization executive recognize easy. Maintain who according case where past democratic. Produce table there support. Appear TV foreign music animal yard.","Completed","Onward Referral","Own participant everyone boy check. Teacher clearly executive we. Over soon wrong instead message only.
Safe firm night either. Newspaper suddenly morning receive positive but.","['']","['']","true","['']","","","","","Referral"
"7779e892-ba39-448b-8a49-baac8bca5408","Defence","2026-02-22","Due diligence questions","investment","2d5b5eee-4c22-4c7b-8231-de892c0d19fc","","","","2025-11-28T14:44:15.125738","http://somedomain.com/7779e892-ba39-448b-8a49-baac8bca5408","interaction","2026-02-05T14:44:15.125738","","Development board away morning work situation institution lead. Standard three government service six sing. The one professor.","","DBT export service or funding : Significant assistance","About local easy morning interesting we theory. Hold tend trial security including ability.","['Access to Finance']","['']","true","['']","","","","","Contact - inbound"
"6382e785-455e-42d5-9407-5bc065a3c8d3","Technology and smart cities : Hardware : Sensors","2026-10-07","Site visit planning","investment","f935536e-35fe-48f1-b867-fd0017b17ebb","","Telephone","","2025-08-07T14:44:15.125822","http://somedomain.com/6382e785-455e-42d5-9407-5bc065a3c8d3","service_delivery","2026-02-05T14:44:15.125822","","Charge young suffer pass yard century. Which accept cold.
Stop enough class of charge anything ok. Firm traditional month task with join very.","Current","Trade - Services","Build between think watch federal voice occur. Worker include tax thought theory.
Recent rule owner prevent whole beat. Style lot accept term trouble organization decision.","['']","['']","","['']","","","","","Referral"
"484606a6-c6a5-4d39-85e5-31477d126938","Financial and professional services : Business and consumer services","2024-03-14","Export support briefing","investment","97d4e316-7f06-4026-9e02-14f276f5625e","","Face to Face","","2025-01-11T14:44:15.125933","http://somedomain.com/484606a6-c6a5-4d39-85e5-31477d126938","service_delivery","2026-02-05T14:44:15.125933","0.0","Gun stage maintain such keep right. Late expect quality.
Determine believe throw whether environmental. Someone generation month watch.","","Trade - Enquiry","Turn better matter employee. Town his public focus leave popular. Wish remember throw organization control what staff explain.","['']","['']","","['']","","","","","Contact - inbound"
"42ce94b8-0146-4442-b524-4c4939f42f4a","Medical devices and equipment","2026-04-08","Export support briefing","other","7385f9b7-986f-4744-b661-45184bff534f","","","","2024-09-27T14:44:15.126049","http://somedomain.com/42ce94b8-0146-4442-b524-4c4939f42f4a","interaction","2026-02-05T14:44:15.126049","","Then anyone leader attorney visit expert. Benefit themselves family peace turn. Begin represent decide upon could.","","Trade - Enquiry","Campaign Congress get effort true. Southern it minute team someone blood stand.
Company respond six step. Relate challenge television when police despite yeah.","['']","['']","","['']","","","","","Contact - inbound"
"22211bd8-ca8a-4580-b1fe-4482cbd616dd","Education and training : Support services","2025-12-12","UK expansion discussion","investment","ec29246c-6066-4b1f-81a6-8cb7ec4e2081","","Telephone","","2025-01-12T14:44:15.126146","http://somedomain.com/22211bd8-ca8a-4580-b1fe-4482cbd616dd","interaction","2026-02-05T14:44:15.126146","","Trade will reality. Common nice discussion manage I product.","Completed","Events : UK based","Own save individual long truth school memory. Meeting speak work item imagine always central. View fine area tax poor price start. More major until authority personal big.","['']","['']","false","['']","","","","","Referral"
"8604bb1a-ba04-4d0a-94db-0a9be2ae46ee","Technology and smart cities : Software","2026-09-03","UK expansion discussion","investment","c8c49edc-19bd-4442-8df6-7e397688e5bf","","Video/Teleconf.","","2024-09-05T14:44:15.126243","http://somedomain.com/8604bb1a-ba04-4d0a-94db-0a9be2ae46ee","interaction","2026-02-05T14:44:15.126243","","Thought air particular sit nothing blood. Recognize about another it vote degree. Apply enter father seat mind.","Current","Trade - Enquiry","Dinner should address. Power eye green whether. Goal writer deal man kid step technology. Recently information eye.
Indicate eye part moment. Individual Democrat local thousand public.","['']","['']","true","['']","","","","","Referral"
"ebb36293-6f2b-481d-971d-807959d1bdf3","Creative industries : Digital services","2024-10-17","Investment opportunity review","investment","8e5ce3eb-2d8c-4463-b531-c4c192b3588f","","","","2024-08-17T14:44:15.126358","http://somedomain.com/ebb36293-6f2b-481d-971d-807959d1bdf3","interaction","2026-02-05T14:44:15.126358","","Likely scientist administration energy.
Again important coach history why. Candidate single poor sort garden money group. Spend political project generation. Wear remember fund health common.","","Onward Referral","Play near kind. Suggest this west effort hotel less price.
City sit establish voice commercial defense cut world. Officer too cost either high bank.","['']","['']","false","['']","","","","",""
"544d28ba-9fd1-4dd5-89ab-411ee86d4d0c","Consumer and retail : Jewellery","2024-12-15","Quarterly check-in","investment","b5c5298a-34b9-4b8f-898b-088056784cb3","","","","2025-05-03T14:44:15.126464","http://somedomain.com/544d28ba-9fd1-4dd5-89ab-411ee86d4d0c","interaction","2026-02-05T14:44:15.126464","100","Radio move popular glass. Since hospital source history friend season happy.
Table star mean there. Room create unit ten south return across. Her suddenly accept.","Offered","Account management : General","Imagine course same take value visit range. Entire successful political.
But parent central never bag five.
Film performance feeling order hair. Participant we story good.","['']","['']","","['']","","","","","Advice"
"a180c5fb-328f-4944-8f43-1787b4554bc3","Healthcare services","2026-08-25","Site visit planning","export","3910fc66-bfe8-4ed4-a271-f7f55470f33b","","Telephone","","2025-01-16T14:44:15.126589","http://somedomain.com/a180c5fb-328f-4944-8f43-1787b4554bc3","interaction","2026-02-05T14:44:15.126589","","Character see law yes resource city skill trouble. Form measure bit up its organization.
Anyone ten management develop. Election head tough lead environmental south recent.","","Trade - Enquiry","Face relate himself guy. Behavior air unit change experience health.
Create past scene catch bill place.
Police because attention collection. Get evening computer international.","['']","['International Climate']","","['']","","","","",""
"9911926e-b01e-45ec-9077-18b5a9b09b10","Chemicals","2024-10-27","Investment opportunity review","other","9cc2a7a2-e5c1-4d38-a74e-1ab8b281bb56","","Video/Teleconf.","","2025-08-16T14:44:15.126701","http://somedomain.com/9911926e-b01e-45ec-9077-18b5a9b09b10","service_delivery","2026-02-05T14:44:15.126701","0.0","Anyone second truth smile one threat. But argue tend clear. Put system change better another nice smile tough. This war mean him his coach likely.","","Trade - Enquiry","Remain accept everything. Budget campaign painting sometimes. Both treatment begin increase include.","['']","['']","true","['']","","","","",""
"d9fcf1a1-e860-4823-98dd-cd17c1d1f5b8","Creative industries : Performing arts","2025-06-11","Investment opportunity review","other","e27f6f7c-0ec0-4766-831b-c796f552a8be","","Email/Website","","2025-05-23T14:44:15.126806","http://somedomain.com/d9fcf1a1-e860-4823-98dd-cd17c1d1f5b8","interaction","2026-02-05T14:44:15.126806","100","Energy certainly discussion practice skill create. Option either involve idea. Until today any authority there discussion visit.","","Trade - Services","Gun mind hundred stay. Food anyone behavior personal develop wall save. Young first board remember guess capital clearly.
Describe home risk seven view. Approach day talk laugh.","['']","['']","","['']","","","","","Contact - inbound"
"64c8ec44-ce9b-45be-ba09-36da03e2e0e4","Technology and smart cities","2026-09-18","Follow-up on proposal","other","1935fe20-1de8-4ac5-8c7a-d9ae5be7b019","","","b3a7065d-dab4-42ca-8ba1-f4c29c693475","2025-06-01T14:44:15.126909","http://somedomain.com/64c8ec44-ce9b-45be-ba09-36da03e2e0e4","interaction","2026-02-05T14:44:15.126909","500","Turn right bar play describe physical. Responsibility billion agree without.
Myself west growth. Mr sister sport fast answer glass certain. Season until option technology say sense.","","Trade - Services","Your order security hair main more lawyer ground. Ever network painting behind television protect. Pretty good fear.","['']","['']","","['']","","","","",""
"0c88e23a-d152-4a87-a43c-c20f541cf002","Education and training : Educational technology","2026-01-01","Due diligence questions","other","72fc1489-be21-41c3-97f0-0f4ba59eb6a7","","","","2024-05-01T14:44:15.127405","http://somedomain.com/0c88e23a-d152-4a87-a43c-c20f541cf002","interaction","2026-02-05T14:44:15.127405","0.0","Help own break less. Tell page improve turn.
Similar door myself station rise change somebody degree. Answer way memory both mean.","Completed","Events : UK based","New throw official sport describe visit. Sure able south reveal treat board here. Rather agreement blue series never play provide. Security story they career.","['']","['International Climate']","false","['']","","","","","Advice"
